json,image,W,H,n_objs,mode,note
수정됨_05_sou_1085_078106_210_clothes_02top(others)_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/plants/수정됨_05_sou_1085_078106_210_clothes_02top(others)_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_1091_078517_0_clothes_02top(others)_01check.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/check/수정됨_05_sou_1091_078517_0_clothes_02top(others)_01check.jpg,607,1080,1,combo,ok
수정됨_05_sou_1091_078534_170_clothes_02top(others)_01check.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/check/수정됨_05_sou_1091_078534_170_clothes_02top(others)_01check.jpg,607,1080,1,combo,ok
수정됨_05_sou_1093_078677_160_clothes_02top(others)_01check.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/check/수정됨_05_sou_1093_078677_160_clothes_02top(others)_01check.jpg,607,1080,1,combo,ok
수정됨_05_sou_1099_079104_110_clothes_02top(others)_01check.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/check/수정됨_05_sou_1099_079104_110_clothes_02top(others)_01check.jpg,607,1080,1,combo,ok
수정됨_05_sou_1109_079846_330_clothes_05outer_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_1109_079846_330_clothes_05outer_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_1110_079868_190_model_05outer_01check.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/check/수정됨_05_sou_1110_079868_190_model_05outer_01check.jpg,607,1080,1,combo,ok
수정됨_05_sou_1112_080031_20_clothes_05outer_07geometric.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/geometric/수정됨_05_sou_1112_080031_20_clothes_05outer_07geometric.jpg,607,1080,1,combo,ok
수정됨_05_sou_1112_080039_100_clothes_05outer_07geometric.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/geometric/수정됨_05_sou_1112_080039_100_clothes_05outer_07geometric.jpg,607,1080,1,combo,ok
수정됨_05_sou_1120_080587_180_model_03bottom_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/plants/수정됨_05_sou_1120_080587_180_model_03bottom_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_1120_080597_280_model_03bottom_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/plants/수정됨_05_sou_1120_080597_280_model_03bottom_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_1120_080604_350_model_03bottom_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/plants/수정됨_05_sou_1120_080604_350_model_03bottom_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_1120_080616_110_clothes_03bottom_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/plants/수정됨_05_sou_1120_080616_110_clothes_03bottom_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_1125_080964_350_model_03bottom_01check.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/check/수정됨_05_sou_1125_080964_350_model_03bottom_01check.jpg,607,1080,1,combo,ok
수정됨_05_sou_1128_081206_250_clothes_03bottom_01check.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/check/수정됨_05_sou_1128_081206_250_clothes_03bottom_01check.jpg,607,1080,1,combo,ok
수정됨_05_sou_1137_081801_80_model_01top(t-shirts)_07geometric.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/geometric/수정됨_05_sou_1137_081801_80_model_01top(t-shirts)_07geometric.jpg,607,1080,1,combo,ok
수정됨_05_sou_1138_081906_50_clothes_01top(t-shirts)_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_1138_081906_50_clothes_01top(t-shirts)_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_1157_083246_130_model_02top(others)_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_1157_083246_130_model_02top(others)_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_1159_083412_350_model_02top(others)_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_1159_083412_350_model_02top(others)_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_1161_083576_190_clothes_02top(others)_10etc.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etc/수정됨_05_sou_1161_083576_190_clothes_02top(others)_10etc.jpg,607,1080,1,combo,ok
수정됨_05_sou_1168_084067_60_clothes_02top(others)_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_1168_084067_60_clothes_02top(others)_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_1171_084309_320_clothes_02top(others)_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_1171_084309_320_clothes_02top(others)_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_1175_084533_40_model_02top(others)_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_1175_084533_40_model_02top(others)_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_1176_084646_90_clothes_02top(others)_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_1176_084646_90_clothes_02top(others)_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_1176_084647_100_clothes_02top(others)_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_1176_084647_100_clothes_02top(others)_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_1184_085247_340_clothes_03bottom_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/stripe/수정됨_05_sou_1184_085247_340_clothes_03bottom_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_1187_085399_60_model_03bottom_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/plants/수정됨_05_sou_1187_085399_60_model_03bottom_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_1194_085914_170_model_03bottom_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/plants/수정됨_05_sou_1194_085914_170_model_03bottom_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_1198_086248_270_clothes_03bottom_10etc.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/etc/수정됨_05_sou_1198_086248_270_clothes_03bottom_10etc.jpg,607,1080,1,combo,ok
수정됨_05_sou_1200_086351_220_model_03bottom_07geometric.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/geometric/수정됨_05_sou_1200_086351_220_model_03bottom_07geometric.jpg,607,1080,1,combo,ok
수정됨_05_sou_1203_086546_10_model_02top(others)_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/plants/수정됨_05_sou_1203_086546_10_model_02top(others)_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_1217_087582_290_model_05outer_01check.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/check/수정됨_05_sou_1217_087582_290_model_05outer_01check.jpg,607,1080,1,combo,ok
수정됨_05_sou_1219_087756_230_clothes_05outer_01check.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/check/수정됨_05_sou_1219_087756_230_clothes_05outer_01check.jpg,607,1080,1,combo,ok
수정됨_05_sou_1222_087913_0_model_04-2onepiece(jumpsuite)_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/plants/수정됨_05_sou_1222_087913_0_model_04-2onepiece(jumpsuite)_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_1230_088497_80_model_04-1onepiece(dress)_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/stripe/수정됨_05_sou_1230_088497_80_model_04-1onepiece(dress)_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_1239_089199_260_clothes_04-1onepiece(dress)_01check.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/check/수정됨_05_sou_1239_089199_260_clothes_04-1onepiece(dress)_01check.jpg,607,1080,1,combo,ok
수정됨_05_sou_1240_089243_340_model_04-1onepiece(dress)_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/plants/수정됨_05_sou_1240_089243_340_model_04-1onepiece(dress)_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_1250_089982_170_clothes_05outer_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_1250_089982_170_clothes_05outer_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_1263_090910_90_clothes_05outer_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_1263_090910_90_clothes_05outer_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_1264_090997_240_clothes_05outer_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_1264_090997_240_clothes_05outer_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_1266_091133_160_clothes_05outer_10etc.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etc/수정됨_05_sou_1266_091133_160_clothes_05outer_10etc.jpg,607,1080,1,combo,ok
수정됨_05_sou_1277_091936_270_clothes_05outer_08aniaml.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/animal/수정됨_05_sou_1277_091936_270_clothes_05outer_08aniaml.jpg,607,1080,1,combo,ok
수정됨_05_sou_1287_092638_90_clothes_05outer_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_1287_092638_90_clothes_05outer_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_1290_092836_270_model_05outer_06dot.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/dot/수정됨_05_sou_1290_092836_270_model_05outer_06dot.jpg,607,1080,1,combo,ok
수정됨_05_sou_1292_092993_40_clothes_05outer_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/plants/수정됨_05_sou_1292_092993_40_clothes_05outer_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_1305_093920_310_model_03bottom_10etc.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/etc/수정됨_05_sou_1305_093920_310_model_03bottom_10etc.jpg,607,1080,1,combo,ok
수정됨_05_sou_1306_093991_300_model_03bottom_10etc.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/etc/수정됨_05_sou_1306_093991_300_model_03bottom_10etc.jpg,607,1080,1,combo,ok
수정됨_05_sou_1309_094217_40_clothes_03bottom_10etc.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/etc/수정됨_05_sou_1309_094217_40_clothes_03bottom_10etc.jpg,607,1080,1,combo,ok
수정됨_05_sou_1312_094459_300_clothes_03bottom_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/stripe/수정됨_05_sou_1312_094459_300_clothes_03bottom_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_1313_094493_280_model_03bottom_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/stripe/수정됨_05_sou_1313_094493_280_model_03bottom_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_1315_094614_50_model_03bottom_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/plants/수정됨_05_sou_1315_094614_50_model_03bottom_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_1315_094662_170_clothes_03bottom_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/plants/수정됨_05_sou_1315_094662_170_clothes_03bottom_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_1335_096071_220_model_02top(others)_07geometric.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/geometric/수정됨_05_sou_1335_096071_220_model_02top(others)_07geometric.jpg,607,1080,1,combo,ok
수정됨_05_sou_1340_096474_290_clothes_05outer_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_1340_096474_290_clothes_05outer_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_1341_096488_70_model_05outer_01check.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/check/수정됨_05_sou_1341_096488_70_model_05outer_01check.jpg,607,1080,1,combo,ok
수정됨_05_sou_1342_096598_90_clothes_04-1onepiece(dress)_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/plants/수정됨_05_sou_1342_096598_90_clothes_04-1onepiece(dress)_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_1349_097126_330_clothes_04-1onepiece(dress)_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/plants/수정됨_05_sou_1349_097126_330_clothes_04-1onepiece(dress)_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_1355_097534_90_clothes_04-1onepiece(dress)_07geometric.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/geometric/수정됨_05_sou_1355_097534_90_clothes_04-1onepiece(dress)_07geometric.jpg,607,1080,1,combo,ok
수정됨_05_sou_1359_097810_330_model_04-1onepiece(dress)_01check.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/check/수정됨_05_sou_1359_097810_330_model_04-1onepiece(dress)_01check.jpg,607,1080,1,combo,ok
수정됨_05_sou_1371_098659_180_model_03bottom_01check.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/check/수정됨_05_sou_1371_098659_180_model_03bottom_01check.jpg,607,1080,1,combo,ok
수정됨_05_sou_1373_098800_150_model_02top(others)_07geometric.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/geometric/수정됨_05_sou_1373_098800_150_model_02top(others)_07geometric.jpg,607,1080,1,combo,ok
수정됨_05_sou_1377_099084_110_model_02top(others)_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/plants/수정됨_05_sou_1377_099084_110_model_02top(others)_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_1379_099277_240_clothes_02top(others)_07geometric.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/geometric/수정됨_05_sou_1379_099277_240_clothes_02top(others)_07geometric.jpg,607,1080,1,combo,ok
수정됨_05_sou_1379_099283_300_clothes_02top(others)_07geometric.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/geometric/수정됨_05_sou_1379_099283_300_clothes_02top(others)_07geometric.jpg,607,1080,1,combo,ok
수정됨_05_sou_1384_099647_340_clothes_02top(others)_07geometric.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/geometric/수정됨_05_sou_1384_099647_340_clothes_02top(others)_07geometric.jpg,607,1080,1,combo,ok
수정됨_05_sou_1388_099891_260_model_02top(others)_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_1388_099891_260_model_02top(others)_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_1400_100796_310_clothes_05outer_07geometric.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/geometric/수정됨_05_sou_1400_100796_310_clothes_05outer_07geometric.jpg,607,1080,1,combo,ok
수정됨_05_sou_1401_100818_170_model_05outer_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/plants/수정됨_05_sou_1401_100818_170_model_05outer_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_1401_100864_270_clothes_05outer_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/plants/수정됨_05_sou_1401_100864_270_clothes_05outer_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_1403_101004_230_clothes_05outer_10etc.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etc/수정됨_05_sou_1403_101004_230_clothes_05outer_10etc.jpg,607,1080,1,combo,ok
수정됨_05_sou_1420_102190_210_model_04-1onepiece(dress)_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/plants/수정됨_05_sou_1420_102190_210_model_04-1onepiece(dress)_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_1425_102544_150_model_04-1onepiece(dress)_07geometric.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/geometric/수정됨_05_sou_1425_102544_150_model_04-1onepiece(dress)_07geometric.jpg,607,1080,1,combo,ok
수정됨_05_sou_1432_103037_40_model_03bottom_10etc.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/etc/수정됨_05_sou_1432_103037_40_model_03bottom_10etc.jpg,607,1080,1,combo,ok
수정됨_05_sou_1439_103548_110_model_03bottom_06dot.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/dot/수정됨_05_sou_1439_103548_110_model_03bottom_06dot.jpg,607,1080,1,combo,ok
수정됨_05_sou_1441_103736_190_clothes_01top(t-shirts)_05symbol.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/symbol/수정됨_05_sou_1441_103736_190_clothes_01top(t-shirts)_05symbol.jpg,607,1080,1,combo,ok
수정됨_05_sou_1446_104066_250_model_01top(t-shirts)_10etc.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etc/수정됨_05_sou_1446_104066_250_model_01top(t-shirts)_10etc.jpg,607,1080,1,combo,ok
수정됨_05_sou_1447_104133_200_model_01top(t-shirts)_10etc.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etc/수정됨_05_sou_1447_104133_200_model_01top(t-shirts)_10etc.jpg,607,1080,1,combo,ok
수정됨_05_sou_1448_104235_140_clothes_01top(t-shirts)_10etc.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etc/수정됨_05_sou_1448_104235_140_clothes_01top(t-shirts)_10etc.jpg,607,1080,1,combo,ok
수정됨_05_sou_1451_104425_240_model_01top(t-shirts)_10etc.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etc/수정됨_05_sou_1451_104425_240_model_01top(t-shirts)_10etc.jpg,607,1080,1,combo,ok
